Executing...
RNN_12
/usr/local/lib64/python3.6/site-packages/pandas/core/indexing.py:671: SettingWithCopyWarning: 
A value is trying to be set on a copy of a slice from a DataFrame

See the caveats in the documentation: https://pandas.pydata.org/pandas-docs/stable/user_guide/indexing.html#returning-a-view-versus-a-copy
  self._setitem_with_indexer(indexer, value)
Initializing preprocessing...
Making vocab...
Vocab made!
Preprocessing texts...
Done preprocessing texts!
Preprocessing texts...
Done preprocessing texts!
Preprocessing texts...
Done preprocessing texts!
Preprocessing completed!
Initialising NN...
[1,    11] Training loss: 0.736 | Validation loss: 0.673 | Validation accuracy: 57.4
[1,  1071] Training loss: 0.513 | Validation loss: 0.527 | Validation accuracy: 73.9
[1,  1081] Training loss: 0.507 | Validation loss: 0.531 | Validation accuracy: 73.7
[1,  1091] Training loss: 0.517 | Validation loss: 0.519 | Validation accuracy: 74.4
[1,  1101] Training loss: 0.512 | Validation loss: 0.521 | Validation accuracy: 74.3
[1,  1111] Training loss: 0.531 | Validation loss: 0.525 | Validation accuracy: 74.1
[1,  1121] Training loss: 0.517 | Validation loss: 0.533 | Validation accuracy: 73.6
[1,  1131] Training loss: 0.541 | Validation loss: 0.533 | Validation accuracy: 73.5
[1,  1141] Training loss: 0.524 | Validation loss: 0.522 | Validation accuracy: 74.1
[1,  1151] Training loss: 0.510 | Validation loss: 0.548 | Validation accuracy: 73.2
[1,  1161] Training loss: 0.533 | Validation loss: 0.523 | Validation accuracy: 74.1
[1,  1171] Training loss: 0.556 | Validation loss: 0.534 | Validation accuracy: 73.8
[1,  1181] Training loss: 0.505 | Validation loss: 0.529 | Validation accuracy: 74.3
[1,  1191] Training loss: 0.534 | Validation loss: 0.528 | Validation accuracy: 74.3
[1,  1201] Training loss: 0.537 | Validation loss: 0.522 | Validation accuracy: 74.3
[1,  1211] Training loss: 0.526 | Validation loss: 0.522 | Validation accuracy: 74.7
[1,  1221] Training loss: 0.496 | Validation loss: 0.523 | Validation accuracy: 74.2
[1,  1231] Training loss: 0.516 | Validation loss: 0.523 | Validation accuracy: 74.2
[1,  1241] Training loss: 0.509 | Validation loss: 0.520 | Validation accuracy: 74.1
[1,  1251] Training loss: 0.483 | Validation loss: 0.533 | Validation accuracy: 73.4
[1,  1261] Training loss: 0.496 | Validation loss: 0.533 | Validation accuracy: 74.0
[1,  1271] Training loss: 0.515 | Validation loss: 0.538 | Validation accuracy: 73.2
[1,  1281] Training loss: 0.510 | Validation loss: 0.523 | Validation accuracy: 74.1
[1,  1291] Training loss: 0.520 | Validation loss: 0.538 | Validation accuracy: 73.5
[1,  1301] Training loss: 0.564 | Validation loss: 0.521 | Validation accuracy: 74.0
[1,  1311] Training loss: 0.519 | Validation loss: 0.531 | Validation accuracy: 73.7
[1,  1321] Training loss: 0.502 | Validation loss: 0.546 | Validation accuracy: 73.4
[1,  1331] Training loss: 0.531 | Validation loss: 0.514 | Validation accuracy: 74.5
[1,  1341] Training loss: 0.527 | Validation loss: 0.515 | Validation accuracy: 74.7
[1,  1351] Training loss: 0.538 | Validation loss: 0.537 | Validation accuracy: 73.9
[1,  1361] Training loss: 0.526 | Validation loss: 0.527 | Validation accuracy: 74.3
[1,  1371] Training loss: 0.500 | Validation loss: 0.511 | Validation accuracy: 74.9
[1,  1381] Training loss: 0.503 | Validation loss: 0.526 | Validation accuracy: 73.7
[1,  1391] Training loss: 0.521 | Validation loss: 0.532 | Validation accuracy: 73.4
[1,  1401] Training loss: 0.521 | Validation loss: 0.515 | Validation accuracy: 74.8
[1,  1411] Training loss: 0.551 | Validation loss: 0.531 | Validation accuracy: 74.3
[1,  1421] Training loss: 0.531 | Validation loss: 0.505 | Validation accuracy: 75.1
[1,  1431] Training loss: 0.526 | Validation loss: 0.517 | Validation accuracy: 74.6
[1,  1441] Training loss: 0.514 | Validation loss: 0.517 | Validation accuracy: 74.3
[1,  1451] Training loss: 0.509 | Validation loss: 0.540 | Validation accuracy: 73.9
[1,  1461] Training loss: 0.508 | Validation loss: 0.538 | Validation accuracy: 73.9
[1,  1471] Training loss: 0.515 | Validation loss: 0.512 | Validation accuracy: 74.9
[1,  1481] Training loss: 0.512 | Validation loss: 0.509 | Validation accuracy: 75.1
[1,  1491] Training loss: 0.507 | Validation loss: 0.510 | Validation accuracy: 74.9
[1,  1501] Training loss: 0.526 | Validation loss: 0.525 | Validation accuracy: 74.6
[1,  1511] Training loss: 0.539 | Validation loss: 0.514 | Validation accuracy: 74.6
[1,  1521] Training loss: 0.504 | Validation loss: 0.517 | Validation accuracy: 74.2
[1,  1531] Training loss: 0.562 | Validation loss: 0.519 | Validation accuracy: 74.8
[1,  1541] Training loss: 0.517 | Validation loss: 0.512 | Validation accuracy: 75.4
[1,  1551] Training loss: 0.532 | Validation loss: 0.515 | Validation accuracy: 75.0
[1,  1561] Training loss: 0.543 | Validation loss: 0.517 | Validation accuracy: 74.6
[2,    11] Training loss: 0.563 | Validation loss: 0.510 | Validation accuracy: 75.0
[2,    21] Training loss: 0.487 | Validation loss: 0.525 | Validation accuracy: 74.0
[2,    31] Training loss: 0.527 | Validation loss: 0.516 | Validation accuracy: 74.2
[2,    41] Training loss: 0.532 | Validation loss: 0.522 | Validation accuracy: 73.9
[2,    51] Training loss: 0.435 | Validation loss: 0.521 | Validation accuracy: 73.9
[2,    61] Training loss: 0.542 | Validation loss: 0.519 | Validation accuracy: 74.0
[2,    71] Training loss: 0.503 | Validation loss: 0.513 | Validation accuracy: 74.5
[2,    81] Training loss: 0.487 | Validation loss: 0.529 | Validation accuracy: 74.2
[2,    91] Training loss: 0.539 | Validation loss: 0.517 | Validation accuracy: 74.2
[2,   101] Training loss: 0.502 | Validation loss: 0.535 | Validation accuracy: 73.3
[2,   111] Training loss: 0.493 | Validation loss: 0.524 | Validation accuracy: 74.1
[2,   121] Training loss: 0.517 | Validation loss: 0.525 | Validation accuracy: 74.0
[2,   131] Training loss: 0.502 | Validation loss: 0.511 | Validation accuracy: 74.7
[2,   141] Training loss: 0.501 | Validation loss: 0.528 | Validation accuracy: 74.2
[2,   151] Training loss: 0.515 | Validation loss: 0.522 | Validation accuracy: 74.0
[2,   161] Training loss: 0.504 | Validation loss: 0.515 | Validation accuracy: 74.5
[2,   171] Training loss: 0.537 | Validation loss: 0.500 | Validation accuracy: 75.4
[2,   181] Training loss: 0.515 | Validation loss: 0.503 | Validation accuracy: 75.2
[2,   191] Training loss: 0.489 | Validation loss: 0.519 | Validation accuracy: 74.1
[2,   201] Training loss: 0.521 | Validation loss: 0.516 | Validation accuracy: 74.1
[2,   211] Training loss: 0.529 | Validation loss: 0.510 | Validation accuracy: 74.9
[2,   221] Training loss: 0.538 | Validation loss: 0.505 | Validation accuracy: 75.2
[2,   231] Training loss: 0.529 | Validation loss: 0.505 | Validation accuracy: 75.2
[2,   241] Training loss: 0.539 | Validation loss: 0.504 | Validation accuracy: 75.3
[2,   251] Training loss: 0.481 | Validation loss: 0.515 | Validation accuracy: 74.6
[2,   261] Training loss: 0.506 | Validation loss: 0.522 | Validation accuracy: 73.9
[2,   271] Training loss: 0.492 | Validation loss: 0.531 | Validation accuracy: 73.5
[2,   281] Training loss: 0.485 | Validation loss: 0.526 | Validation accuracy: 73.7
[2,   291] Training loss: 0.498 | Validation loss: 0.515 | Validation accuracy: 74.6
[2,   301] Training loss: 0.518 | Validation loss: 0.504 | Validation accuracy: 75.4
[2,   311] Training loss: 0.498 | Validation loss: 0.510 | Validation accuracy: 74.8
[2,   321] Training loss: 0.559 | Validation loss: 0.516 | Validation accuracy: 74.4
[2,   331] Training loss: 0.466 | Validation loss: 0.510 | Validation accuracy: 74.8
[2,   341] Training loss: 0.489 | Validation loss: 0.519 | Validation accuracy: 74.3
[2,   351] Training loss: 0.486 | Validation loss: 0.515 | Validation accuracy: 74.3
[2,   361] Training loss: 0.514 | Validation loss: 0.515 | Validation accuracy: 75.0
[2,   371] Training loss: 0.494 | Validation loss: 0.507 | Validation accuracy: 74.9
[2,   381] Training loss: 0.451 | Validation loss: 0.526 | Validation accuracy: 74.4
[2,   391] Training loss: 0.508 | Validation loss: 0.526 | Validation accuracy: 73.9
[2,   401] Training loss: 0.492 | Validation loss: 0.522 | Validation accuracy: 74.1
[2,   411] Training loss: 0.471 | Validation loss: 0.514 | Validation accuracy: 74.6
[2,   421] Training loss: 0.531 | Validation loss: 0.523 | Validation accuracy: 74.5
[2,   431] Training loss: 0.514 | Validation loss: 0.509 | Validation accuracy: 74.8
[2,   441] Training loss: 0.491 | Validation loss: 0.504 | Validation accuracy: 75.2
[2,   451] Training loss: 0.503 | Validation loss: 0.516 | Validation accuracy: 75.6
[2,   461] Training loss: 0.525 | Validation loss: 0.507 | Validation accuracy: 74.9
[2,   471] Training loss: 0.494 | Validation loss: 0.518 | Validation accuracy: 74.2
[2,   481] Training loss: 0.498 | Validation loss: 0.522 | Validation accuracy: 74.9
[2,   491] Training loss: 0.532 | Validation loss: 0.510 | Validation accuracy: 74.7
[2,   501] Training loss: 0.520 | Validation loss: 0.525 | Validation accuracy: 75.0
[2,   511] Training loss: 0.492 | Validation loss: 0.506 | Validation accuracy: 74.9
[2,   521] Training loss: 0.547 | Validation loss: 0.509 | Validation accuracy: 75.1
[2,   531] Training loss: 0.531 | Validation loss: 0.524 | Validation accuracy: 74.6
[2,   541] Training loss: 0.526 | Validation loss: 0.506 | Validation accuracy: 75.1
[2,   551] Training loss: 0.492 | Validation loss: 0.518 | Validation accuracy: 74.7
[2,   561] Training loss: 0.520 | Validation loss: 0.516 | Validation accuracy: 74.5
[2,   571] Training loss: 0.485 | Validation loss: 0.535 | Validation accuracy: 73.3
[2,   581] Training loss: 0.524 | Validation loss: 0.506 | Validation accuracy: 74.9
[2,   591] Training loss: 0.529 | Validation loss: 0.506 | Validation accuracy: 75.3
[2,   601] Training loss: 0.502 | Validation loss: 0.513 | Validation accuracy: 74.6
[2,   611] Training loss: 0.492 | Validation loss: 0.506 | Validation accuracy: 75.1
[2,   621] Training loss: 0.457 | Validation loss: 0.507 | Validation accuracy: 74.9
[2,   631] Training loss: 0.464 | Validation loss: 0.508 | Validation accuracy: 75.0
[2,   641] Training loss: 0.524 | Validation loss: 0.530 | Validation accuracy: 74.0
[2,   651] Training loss: 0.487 | Validation loss: 0.512 | Validation accuracy: 74.7
[2,   661] Training loss: 0.488 | Validation loss: 0.526 | Validation accuracy: 74.5
[2,   671] Training loss: 0.520 | Validation loss: 0.505 | Validation accuracy: 75.2
[2,   681] Training loss: 0.524 | Validation loss: 0.530 | Validation accuracy: 74.5
[2,   691] Training loss: 0.513 | Validation loss: 0.499 | Validation accuracy: 75.3
[2,   701] Training loss: 0.454 | Validation loss: 0.511 | Validation accuracy: 75.4
[2,   711] Training loss: 0.528 | Validation loss: 0.507 | Validation accuracy: 74.7
[2,   721] Training loss: 0.507 | Validation loss: 0.544 | Validation accuracy: 73.0
[2,   731] Training loss: 0.505 | Validation loss: 0.511 | Validation accuracy: 74.8
[2,   741] Training loss: 0.523 | Validation loss: 0.518 | Validation accuracy: 74.6
[2,   751] Training loss: 0.449 | Validation loss: 0.515 | Validation accuracy: 74.8
[2,   761] Training loss: 0.523 | Validation loss: 0.544 | Validation accuracy: 73.1
[2,   771] Training loss: 0.498 | Validation loss: 0.501 | Validation accuracy: 75.4
[2,   781] Training loss: 0.504 | Validation loss: 0.524 | Validation accuracy: 74.6
[2,   791] Training loss: 0.494 | Validation loss: 0.506 | Validation accuracy: 75.1
[2,   801] Training loss: 0.470 | Validation loss: 0.517 | Validation accuracy: 74.5
[2,   811] Training loss: 0.507 | Validation loss: 0.517 | Validation accuracy: 75.0
[2,   821] Training loss: 0.497 | Validation loss: 0.496 | Validation accuracy: 75.7
[2,   831] Training loss: 0.521 | Validation loss: 0.515 | Validation accuracy: 75.4
[2,   841] Training loss: 0.522 | Validation loss: 0.510 | Validation accuracy: 75.0
[2,   851] Training loss: 0.489 | Validation loss: 0.511 | Validation accuracy: 75.3
[2,   861] Training loss: 0.477 | Validation loss: 0.508 | Validation accuracy: 74.9
[2,   871] Training loss: 0.523 | Validation loss: 0.514 | Validation accuracy: 75.0
[2,   881] Training loss: 0.524 | Validation loss: 0.506 | Validation accuracy: 75.6
[2,   891] Training loss: 0.505 | Validation loss: 0.498 | Validation accuracy: 75.8
[2,   901] Training loss: 0.495 | Validation loss: 0.515 | Validation accuracy: 74.6
[2,   911] Training loss: 0.493 | Validation loss: 0.518 | Validation accuracy: 74.7
[2,   921] Training loss: 0.472 | Validation loss: 0.518 | Validation accuracy: 74.3
[2,   931] Training loss: 0.536 | Validation loss: 0.514 | Validation accuracy: 75.2
[2,   941] Training loss: 0.531 | Validation loss: 0.496 | Validation accuracy: 75.9
[2,   951] Training loss: 0.530 | Validation loss: 0.515 | Validation accuracy: 75.0
[2,   961] Training loss: 0.512 | Validation loss: 0.501 | Validation accuracy: 75.6
[2,   971] Training loss: 0.505 | Validation loss: 0.509 | Validation accuracy: 75.4
[2,   981] Training loss: 0.528 | Validation loss: 0.499 | Validation accuracy: 76.1
[2,   991] Training loss: 0.517 | Validation loss: 0.512 | Validation accuracy: 75.2
[2,  1001] Training loss: 0.479 | Validation loss: 0.540 | Validation accuracy: 72.6
[2,  1011] Training loss: 0.512 | Validation loss: 0.501 | Validation accuracy: 75.4
[2,  1021] Training loss: 0.513 | Validation loss: 0.507 | Validation accuracy: 75.8
[2,  1031] Training loss: 0.487 | Validation loss: 0.496 | Validation accuracy: 76.4
[2,  1041] Training loss: 0.498 | Validation loss: 0.493 | Validation accuracy: 76.2
[2,  1051] Training loss: 0.489 | Validation loss: 0.492 | Validation accuracy: 76.3
[2,  1061] Training loss: 0.509 | Validation loss: 0.545 | Validation accuracy: 72.7
[2,  1071] Training loss: 0.478 | Validation loss: 0.511 | Validation accuracy: 74.9
[2,  1081] Training loss: 0.473 | Validation loss: 0.508 | Validation accuracy: 75.3
[2,  1091] Training loss: 0.493 | Validation loss: 0.495 | Validation accuracy: 76.2
[2,  1101] Training loss: 0.482 | Validation loss: 0.499 | Validation accuracy: 76.0
[2,  1111] Training loss: 0.510 | Validation loss: 0.502 | Validation accuracy: 75.3
[2,  1121] Training loss: 0.491 | Validation loss: 0.514 | Validation accuracy: 74.6
[2,  1131] Training loss: 0.520 | Validation loss: 0.516 | Validation accuracy: 75.2
[2,  1141] Training loss: 0.495 | Validation loss: 0.501 | Validation accuracy: 75.4
[2,  1151] Training loss: 0.479 | Validation loss: 0.526 | Validation accuracy: 74.8
[2,  1161] Training loss: 0.512 | Validation loss: 0.501 | Validation accuracy: 75.8
[2,  1171] Training loss: 0.532 | Validation loss: 0.516 | Validation accuracy: 75.4
[2,  1181] Training loss: 0.482 | Validation loss: 0.512 | Validation accuracy: 75.6
[2,  1191] Training loss: 0.506 | Validation loss: 0.508 | Validation accuracy: 75.8
[2,  1201] Training loss: 0.521 | Validation loss: 0.503 | Validation accuracy: 75.4
[2,  1211] Training loss: 0.502 | Validation loss: 0.503 | Validation accuracy: 76.3
[2,  1221] Training loss: 0.482 | Validation loss: 0.503 | Validation accuracy: 75.7
[2,  1231] Training loss: 0.481 | Validation loss: 0.509 | Validation accuracy: 75.6
[2,  1241] Training loss: 0.480 | Validation loss: 0.500 | Validation accuracy: 75.4
[2,  1251] Training loss: 0.454 | Validation loss: 0.515 | Validation accuracy: 75.4
[2,  1261] Training loss: 0.482 | Validation loss: 0.517 | Validation accuracy: 75.1
[2,  1271] Training loss: 0.497 | Validation loss: 0.519 | Validation accuracy: 75.0
[2,  1281] Training loss: 0.495 | Validation loss: 0.504 | Validation accuracy: 75.5
[2,  1291] Training loss: 0.506 | Validation loss: 0.514 | Validation accuracy: 75.3
[2,  1301] Training loss: 0.540 | Validation loss: 0.500 | Validation accuracy: 75.6
[2,  1311] Training loss: 0.502 | Validation loss: 0.508 | Validation accuracy: 75.3
[2,  1321] Training loss: 0.482 | Validation loss: 0.531 | Validation accuracy: 74.4
[2,  1331] Training loss: 0.508 | Validation loss: 0.494 | Validation accuracy: 75.9
[2,  1341] Training loss: 0.508 | Validation loss: 0.495 | Validation accuracy: 75.9
[2,  1351] Training loss: 0.517 | Validation loss: 0.515 | Validation accuracy: 75.6
[2,  1361] Training loss: 0.504 | Validation loss: 0.507 | Validation accuracy: 76.0
[2,  1371] Training loss: 0.462 | Validation loss: 0.492 | Validation accuracy: 76.0
[2,  1381] Training loss: 0.487 | Validation loss: 0.508 | Validation accuracy: 75.1
[2,  1391] Training loss: 0.488 | Validation loss: 0.517 | Validation accuracy: 74.8
[2,  1401] Training loss: 0.510 | Validation loss: 0.496 | Validation accuracy: 75.9
[2,  1411] Training loss: 0.527 | Validation loss: 0.517 | Validation accuracy: 74.9
[2,  1421] Training loss: 0.512 | Validation loss: 0.486 | Validation accuracy: 76.1
[2,  1431] Training loss: 0.510 | Validation loss: 0.501 | Validation accuracy: 76.2
[2,  1441] Training loss: 0.491 | Validation loss: 0.499 | Validation accuracy: 75.7
[2,  1451] Training loss: 0.488 | Validation loss: 0.516 | Validation accuracy: 75.5
[2,  1461] Training loss: 0.484 | Validation loss: 0.522 | Validation accuracy: 75.1
[2,  1471] Training loss: 0.494 | Validation loss: 0.492 | Validation accuracy: 76.5
[2,  1481] Training loss: 0.487 | Validation loss: 0.490 | Validation accuracy: 76.7
[2,  1491] Training loss: 0.483 | Validation loss: 0.490 | Validation accuracy: 76.1
[2,  1501] Training loss: 0.500 | Validation loss: 0.508 | Validation accuracy: 76.2
[2,  1511] Training loss: 0.522 | Validation loss: 0.496 | Validation accuracy: 75.7
[2,  1521] Training loss: 0.479 | Validation loss: 0.497 | Validation accuracy: 75.9
[2,  1531] Training loss: 0.543 | Validation loss: 0.499 | Validation accuracy: 76.5
[2,  1541] Training loss: 0.485 | Validation loss: 0.491 | Validation accuracy: 76.8
[2,  1551] Training loss: 0.513 | Validation loss: 0.500 | Validation accuracy: 76.4
[2,  1561] Training loss: 0.520 | Validation loss: 0.500 | Validation accuracy: 76.1
[3,    11] Training loss: 0.546 | Validation loss: 0.488 | Validation accuracy: 76.1
[3,    21] Training loss: 0.460 | Validation loss: 0.508 | Validation accuracy: 75.7
[3,    31] Training loss: 0.514 | Validation loss: 0.498 | Validation accuracy: 75.6
[3,    41] Training loss: 0.504 | Validation loss: 0.503 | Validation accuracy: 75.2
