Executing...
RNN_5
/usr/local/lib64/python3.6/site-packages/pandas/core/indexing.py:671: SettingWithCopyWarning: 
A value is trying to be set on a copy of a slice from a DataFrame

See the caveats in the documentation: https://pandas.pydata.org/pandas-docs/stable/user_guide/indexing.html#returning-a-view-versus-a-copy
  self._setitem_with_indexer(indexer, value)
Initializing preprocessing...
Making vocab...
Vocab made!
Preprocessing texts...
Done preprocessing texts!
Preprocessing texts...
Done preprocessing texts!
Preprocessing texts...
Done preprocessing texts!
Preprocessing completed!
Initialising NN...
[1,    11] Training loss: 0.739 | Validation loss: 0.677 | Validation accuracy: 56.8
[1,   321] Training loss: 0.586 | Validation loss: 0.575 | Validation accuracy: 71.5
[1,   331] Training loss: 0.544 | Validation loss: 0.577 | Validation accuracy: 71.5
[1,   341] Training loss: 0.535 | Validation loss: 0.592 | Validation accuracy: 69.9
[1,   351] Training loss: 0.557 | Validation loss: 0.581 | Validation accuracy: 71.0
[1,   361] Training loss: 0.560 | Validation loss: 0.570 | Validation accuracy: 71.9
[1,   371] Training loss: 0.563 | Validation loss: 0.578 | Validation accuracy: 71.5
[1,   381] Training loss: 0.526 | Validation loss: 0.587 | Validation accuracy: 70.9
[1,   391] Training loss: 0.547 | Validation loss: 0.590 | Validation accuracy: 70.0
[1,   401] Training loss: 0.554 | Validation loss: 0.581 | Validation accuracy: 70.8
[1,   411] Training loss: 0.522 | Validation loss: 0.570 | Validation accuracy: 71.6
[1,   421] Training loss: 0.575 | Validation loss: 0.593 | Validation accuracy: 69.6
[1,   431] Training loss: 0.563 | Validation loss: 0.570 | Validation accuracy: 71.9
[1,   441] Training loss: 0.555 | Validation loss: 0.572 | Validation accuracy: 70.9
[1,   451] Training loss: 0.573 | Validation loss: 0.591 | Validation accuracy: 70.1
[1,   461] Training loss: 0.559 | Validation loss: 0.570 | Validation accuracy: 71.0
[1,   471] Training loss: 0.560 | Validation loss: 0.576 | Validation accuracy: 71.4
[1,   481] Training loss: 0.568 | Validation loss: 0.592 | Validation accuracy: 71.0
[1,   491] Training loss: 0.547 | Validation loss: 0.563 | Validation accuracy: 72.2
[1,   501] Training loss: 0.562 | Validation loss: 0.573 | Validation accuracy: 71.6
[1,   511] Training loss: 0.521 | Validation loss: 0.567 | Validation accuracy: 71.3
[1,   521] Training loss: 0.567 | Validation loss: 0.576 | Validation accuracy: 71.1
[1,   531] Training loss: 0.553 | Validation loss: 0.568 | Validation accuracy: 71.7
[1,   541] Training loss: 0.549 | Validation loss: 0.558 | Validation accuracy: 72.5
[1,   551] Training loss: 0.541 | Validation loss: 0.572 | Validation accuracy: 71.4
[1,   561] Training loss: 0.543 | Validation loss: 0.572 | Validation accuracy: 71.4
[1,   571] Training loss: 0.528 | Validation loss: 0.582 | Validation accuracy: 71.0
[1,   581] Training loss: 0.568 | Validation loss: 0.562 | Validation accuracy: 72.1
[1,   591] Training loss: 0.550 | Validation loss: 0.559 | Validation accuracy: 72.2
[1,   601] Training loss: 0.527 | Validation loss: 0.589 | Validation accuracy: 70.2
[1,   611] Training loss: 0.544 | Validation loss: 0.564 | Validation accuracy: 71.8
[1,   621] Training loss: 0.521 | Validation loss: 0.558 | Validation accuracy: 72.2
[1,   631] Training loss: 0.515 | Validation loss: 0.563 | Validation accuracy: 72.0
[1,   641] Training loss: 0.552 | Validation loss: 0.575 | Validation accuracy: 71.0
[1,   651] Training loss: 0.525 | Validation loss: 0.571 | Validation accuracy: 71.4
[1,   661] Training loss: 0.504 | Validation loss: 0.573 | Validation accuracy: 71.6
[1,   671] Training loss: 0.537 | Validation loss: 0.555 | Validation accuracy: 72.4
[1,   681] Training loss: 0.553 | Validation loss: 0.567 | Validation accuracy: 71.8
[1,   691] Training loss: 0.545 | Validation loss: 0.567 | Validation accuracy: 71.7
[1,   701] Training loss: 0.523 | Validation loss: 0.560 | Validation accuracy: 72.3
[1,   711] Training loss: 0.536 | Validation loss: 0.560 | Validation accuracy: 72.2
[1,   721] Training loss: 0.538 | Validation loss: 0.567 | Validation accuracy: 71.6
[1,   731] Training loss: 0.537 | Validation loss: 0.579 | Validation accuracy: 71.0
[1,   741] Training loss: 0.551 | Validation loss: 0.564 | Validation accuracy: 72.1
[1,   751] Training loss: 0.495 | Validation loss: 0.565 | Validation accuracy: 72.0
[1,   761] Training loss: 0.563 | Validation loss: 0.569 | Validation accuracy: 72.3
[1,   771] Training loss: 0.538 | Validation loss: 0.566 | Validation accuracy: 72.3
[1,   781] Training loss: 0.543 | Validation loss: 0.559 | Validation accuracy: 72.2
[1,   791] Training loss: 0.513 | Validation loss: 0.573 | Validation accuracy: 71.4
[1,   801] Training loss: 0.515 | Validation loss: 0.562 | Validation accuracy: 72.0
[1,   811] Training loss: 0.535 | Validation loss: 0.549 | Validation accuracy: 72.9
[1,   821] Training loss: 0.532 | Validation loss: 0.548 | Validation accuracy: 72.7
[1,   831] Training loss: 0.558 | Validation loss: 0.559 | Validation accuracy: 72.8
[1,   841] Training loss: 0.549 | Validation loss: 0.555 | Validation accuracy: 72.4
[1,   851] Training loss: 0.522 | Validation loss: 0.562 | Validation accuracy: 72.5
[1,   861] Training loss: 0.522 | Validation loss: 0.556 | Validation accuracy: 72.7
[1,   871] Training loss: 0.576 | Validation loss: 0.568 | Validation accuracy: 71.8
[1,   881] Training loss: 0.539 | Validation loss: 0.551 | Validation accuracy: 72.9
[1,   891] Training loss: 0.545 | Validation loss: 0.546 | Validation accuracy: 72.7
[1,   901] Training loss: 0.529 | Validation loss: 0.567 | Validation accuracy: 71.5
[1,   911] Training loss: 0.527 | Validation loss: 0.583 | Validation accuracy: 71.3
[1,   921] Training loss: 0.538 | Validation loss: 0.584 | Validation accuracy: 70.9
[1,   931] Training loss: 0.568 | Validation loss: 0.548 | Validation accuracy: 72.6
[1,   941] Training loss: 0.543 | Validation loss: 0.542 | Validation accuracy: 73.3
[1,   951] Training loss: 0.549 | Validation loss: 0.596 | Validation accuracy: 69.0
[1,   961] Training loss: 0.519 | Validation loss: 0.575 | Validation accuracy: 71.1
[1,   971] Training loss: 0.549 | Validation loss: 0.625 | Validation accuracy: 66.9
[1,   981] Training loss: 0.563 | Validation loss: 0.537 | Validation accuracy: 73.4
[1,   991] Training loss: 0.535 | Validation loss: 0.537 | Validation accuracy: 73.7
[1,  1001] Training loss: 0.526 | Validation loss: 0.566 | Validation accuracy: 72.0
[1,  1011] Training loss: 0.589 | Validation loss: 0.567 | Validation accuracy: 71.7
[1,  1021] Training loss: 0.548 | Validation loss: 0.548 | Validation accuracy: 72.9
[1,  1031] Training loss: 0.534 | Validation loss: 0.541 | Validation accuracy: 73.7
[1,  1041] Training loss: 0.532 | Validation loss: 0.545 | Validation accuracy: 72.9
[1,  1051] Training loss: 0.542 | Validation loss: 0.534 | Validation accuracy: 73.9
[1,  1061] Training loss: 0.527 | Validation loss: 0.606 | Validation accuracy: 68.1
[1,  1071] Training loss: 0.521 | Validation loss: 0.563 | Validation accuracy: 72.1
[1,  1081] Training loss: 0.552 | Validation loss: 0.554 | Validation accuracy: 72.5
[1,  1091] Training loss: 0.507 | Validation loss: 0.559 | Validation accuracy: 72.3
[1,  1101] Training loss: 0.513 | Validation loss: 0.547 | Validation accuracy: 73.1
[1,  1111] Training loss: 0.539 | Validation loss: 0.571 | Validation accuracy: 72.0
[1,  1121] Training loss: 0.538 | Validation loss: 0.565 | Validation accuracy: 72.5
[1,  1131] Training loss: 0.544 | Validation loss: 0.559 | Validation accuracy: 72.2
[1,  1141] Training loss: 0.537 | Validation loss: 0.544 | Validation accuracy: 73.3
[1,  1151] Training loss: 0.526 | Validation loss: 0.610 | Validation accuracy: 68.0
[1,  1161] Training loss: 0.553 | Validation loss: 0.545 | Validation accuracy: 73.1
[1,  1171] Training loss: 0.553 | Validation loss: 0.563 | Validation accuracy: 72.5
[1,  1181] Training loss: 0.542 | Validation loss: 0.570 | Validation accuracy: 71.9
[1,  1191] Training loss: 0.550 | Validation loss: 0.548 | Validation accuracy: 73.1
[1,  1201] Training loss: 0.536 | Validation loss: 0.542 | Validation accuracy: 73.4
[1,  1211] Training loss: 0.553 | Validation loss: 0.542 | Validation accuracy: 73.4
[1,  1221] Training loss: 0.487 | Validation loss: 0.552 | Validation accuracy: 72.8
[1,  1231] Training loss: 0.534 | Validation loss: 0.549 | Validation accuracy: 72.7
[1,  1241] Training loss: 0.537 | Validation loss: 0.543 | Validation accuracy: 73.3
[1,  1251] Training loss: 0.495 | Validation loss: 0.568 | Validation accuracy: 72.3
[1,  1261] Training loss: 0.500 | Validation loss: 0.573 | Validation accuracy: 71.6
[1,  1271] Training loss: 0.541 | Validation loss: 0.604 | Validation accuracy: 69.7
[1,  1281] Training loss: 0.494 | Validation loss: 0.558 | Validation accuracy: 72.7
[1,  1291] Training loss: 0.536 | Validation loss: 0.589 | Validation accuracy: 70.5
[1,  1301] Training loss: 0.573 | Validation loss: 0.550 | Validation accuracy: 72.9
[1,  1311] Training loss: 0.540 | Validation loss: 0.569 | Validation accuracy: 72.4
[1,  1321] Training loss: 0.537 | Validation loss: 0.572 | Validation accuracy: 72.0
[1,  1331] Training loss: 0.513 | Validation loss: 0.540 | Validation accuracy: 73.2
[1,  1341] Training loss: 0.553 | Validation loss: 0.553 | Validation accuracy: 72.8
[1,  1351] Training loss: 0.562 | Validation loss: 0.551 | Validation accuracy: 72.7
[1,  1361] Training loss: 0.534 | Validation loss: 0.587 | Validation accuracy: 69.8
[1,  1371] Training loss: 0.534 | Validation loss: 0.534 | Validation accuracy: 73.7
[1,  1381] Training loss: 0.543 | Validation loss: 0.579 | Validation accuracy: 71.0
[1,  1391] Training loss: 0.501 | Validation loss: 0.553 | Validation accuracy: 72.4
[1,  1401] Training loss: 0.551 | Validation loss: 0.541 | Validation accuracy: 73.2
[1,  1411] Training loss: 0.577 | Validation loss: 0.547 | Validation accuracy: 73.2
[1,  1421] Training loss: 0.538 | Validation loss: 0.534 | Validation accuracy: 73.7
[1,  1431] Training loss: 0.508 | Validation loss: 0.559 | Validation accuracy: 72.6
[1,  1441] Training loss: 0.518 | Validation loss: 0.553 | Validation accuracy: 72.6
[1,  1451] Training loss: 0.542 | Validation loss: 0.576 | Validation accuracy: 71.9
[1,  1461] Training loss: 0.547 | Validation loss: 0.566 | Validation accuracy: 72.6
[1,  1471] Training loss: 0.514 | Validation loss: 0.537 | Validation accuracy: 73.7
[1,  1481] Training loss: 0.537 | Validation loss: 0.541 | Validation accuracy: 73.7
[1,  1491] Training loss: 0.519 | Validation loss: 0.539 | Validation accuracy: 73.5
[1,  1501] Training loss: 0.540 | Validation loss: 0.573 | Validation accuracy: 72.1
[1,  1511] Training loss: 0.540 | Validation loss: 0.551 | Validation accuracy: 73.0
[1,  1521] Training loss: 0.486 | Validation loss: 0.549 | Validation accuracy: 72.8
[1,  1531] Training loss: 0.562 | Validation loss: 0.552 | Validation accuracy: 73.5
[1,  1541] Training loss: 0.532 | Validation loss: 0.549 | Validation accuracy: 73.4
[1,  1551] Training loss: 0.527 | Validation loss: 0.543 | Validation accuracy: 73.5
[1,  1561] Training loss: 0.576 | Validation loss: 0.552 | Validation accuracy: 72.9
[2,    11] Training loss: 0.573 | Validation loss: 0.528 | Validation accuracy: 74.0
[2,    21] Training loss: 0.474 | Validation loss: 0.557 | Validation accuracy: 72.9
[2,    31] Training loss: 0.540 | Validation loss: 0.549 | Validation accuracy: 72.8
[2,    41] Training loss: 0.557 | Validation loss: 0.559 | Validation accuracy: 72.6
[2,    51] Training loss: 0.465 | Validation loss: 0.553 | Validation accuracy: 72.5
[2,    61] Training loss: 0.536 | Validation loss: 0.557 | Validation accuracy: 72.9
[2,    71] Training loss: 0.515 | Validation loss: 0.537 | Validation accuracy: 73.5
[2,    81] Training loss: 0.512 | Validation loss: 0.564 | Validation accuracy: 72.6
[2,    91] Training loss: 0.527 | Validation loss: 0.555 | Validation accuracy: 72.7
[2,   101] Training loss: 0.504 | Validation loss: 0.567 | Validation accuracy: 72.3
[2,   111] Training loss: 0.505 | Validation loss: 0.551 | Validation accuracy: 72.9
[2,   121] Training loss: 0.546 | Validation loss: 0.548 | Validation accuracy: 73.1
[2,   131] Training loss: 0.495 | Validation loss: 0.538 | Validation accuracy: 73.4
[2,   141] Training loss: 0.491 | Validation loss: 0.564 | Validation accuracy: 72.5
[2,   151] Training loss: 0.536 | Validation loss: 0.558 | Validation accuracy: 72.6
[2,   161] Training loss: 0.513 | Validation loss: 0.535 | Validation accuracy: 73.8
[2,   171] Training loss: 0.566 | Validation loss: 0.523 | Validation accuracy: 74.5
[2,   181] Training loss: 0.540 | Validation loss: 0.532 | Validation accuracy: 73.7
[2,   191] Training loss: 0.515 | Validation loss: 0.564 | Validation accuracy: 72.0
[2,   201] Training loss: 0.552 | Validation loss: 0.547 | Validation accuracy: 73.0
[2,   211] Training loss: 0.515 | Validation loss: 0.531 | Validation accuracy: 74.1
[2,   221] Training loss: 0.559 | Validation loss: 0.537 | Validation accuracy: 73.9
[2,   231] Training loss: 0.518 | Validation loss: 0.529 | Validation accuracy: 73.9
[2,   241] Training loss: 0.534 | Validation loss: 0.534 | Validation accuracy: 73.9
[2,   251] Training loss: 0.500 | Validation loss: 0.534 | Validation accuracy: 74.0
[2,   261] Training loss: 0.512 | Validation loss: 0.555 | Validation accuracy: 73.1
[2,   271] Training loss: 0.509 | Validation loss: 0.589 | Validation accuracy: 71.1
[2,   281] Training loss: 0.505 | Validation loss: 0.578 | Validation accuracy: 71.9
[2,   291] Training loss: 0.512 | Validation loss: 0.537 | Validation accuracy: 74.0
[2,   301] Training loss: 0.542 | Validation loss: 0.532 | Validation accuracy: 74.3
[2,   311] Training loss: 0.523 | Validation loss: 0.538 | Validation accuracy: 73.9
[2,   321] Training loss: 0.556 | Validation loss: 0.541 | Validation accuracy: 73.3
[2,   331] Training loss: 0.492 | Validation loss: 0.541 | Validation accuracy: 73.6
[2,   341] Training loss: 0.482 | Validation loss: 0.550 | Validation accuracy: 72.9
[2,   351] Training loss: 0.520 | Validation loss: 0.546 | Validation accuracy: 73.0
[2,   361] Training loss: 0.501 | Validation loss: 0.540 | Validation accuracy: 73.5
[2,   371] Training loss: 0.519 | Validation loss: 0.548 | Validation accuracy: 73.5
[2,   381] Training loss: 0.469 | Validation loss: 0.556 | Validation accuracy: 73.2
[2,   391] Training loss: 0.506 | Validation loss: 0.556 | Validation accuracy: 73.0
[2,   401] Training loss: 0.510 | Validation loss: 0.548 | Validation accuracy: 73.4
[2,   411] Training loss: 0.471 | Validation loss: 0.541 | Validation accuracy: 73.3
[2,   421] Training loss: 0.538 | Validation loss: 0.566 | Validation accuracy: 72.0
[2,   431] Training loss: 0.533 | Validation loss: 0.544 | Validation accuracy: 73.4
[2,   441] Training loss: 0.524 | Validation loss: 0.533 | Validation accuracy: 73.8
[2,   451] Training loss: 0.511 | Validation loss: 0.547 | Validation accuracy: 73.8
[2,   461] Training loss: 0.526 | Validation loss: 0.534 | Validation accuracy: 73.6
[2,   471] Training loss: 0.523 | Validation loss: 0.551 | Validation accuracy: 73.2
[2,   481] Training loss: 0.532 | Validation loss: 0.546 | Validation accuracy: 73.5
[2,   491] Training loss: 0.507 | Validation loss: 0.538 | Validation accuracy: 73.5
[2,   501] Training loss: 0.518 | Validation loss: 0.553 | Validation accuracy: 73.6
[2,   511] Training loss: 0.494 | Validation loss: 0.532 | Validation accuracy: 73.7
[2,   521] Training loss: 0.526 | Validation loss: 0.535 | Validation accuracy: 73.9
[2,   531] Training loss: 0.535 | Validation loss: 0.555 | Validation accuracy: 73.1
[2,   541] Training loss: 0.528 | Validation loss: 0.535 | Validation accuracy: 73.6
[2,   551] Training loss: 0.513 | Validation loss: 0.554 | Validation accuracy: 73.0
[2,   561] Training loss: 0.511 | Validation loss: 0.547 | Validation accuracy: 73.0
[2,   571] Training loss: 0.504 | Validation loss: 0.559 | Validation accuracy: 72.9
[2,   581] Training loss: 0.536 | Validation loss: 0.538 | Validation accuracy: 73.8
[2,   591] Training loss: 0.514 | Validation loss: 0.540 | Validation accuracy: 73.5
[2,   601] Training loss: 0.496 | Validation loss: 0.561 | Validation accuracy: 72.9
[2,   611] Training loss: 0.515 | Validation loss: 0.539 | Validation accuracy: 73.3
[2,   621] Training loss: 0.492 | Validation loss: 0.538 | Validation accuracy: 73.5
[2,   631] Training loss: 0.484 | Validation loss: 0.536 | Validation accuracy: 73.7
[2,   641] Training loss: 0.518 | Validation loss: 0.570 | Validation accuracy: 71.7
[2,   651] Training loss: 0.492 | Validation loss: 0.552 | Validation accuracy: 72.7
[2,   661] Training loss: 0.460 | Validation loss: 0.565 | Validation accuracy: 72.9
[2,   671] Training loss: 0.507 | Validation loss: 0.535 | Validation accuracy: 73.5
[2,   681] Training loss: 0.528 | Validation loss: 0.570 | Validation accuracy: 72.4
[2,   691] Training loss: 0.530 | Validation loss: 0.532 | Validation accuracy: 73.9
[2,   701] Training loss: 0.479 | Validation loss: 0.539 | Validation accuracy: 73.7
[2,   711] Training loss: 0.519 | Validation loss: 0.531 | Validation accuracy: 74.1
[2,   721] Training loss: 0.519 | Validation loss: 0.573 | Validation accuracy: 72.0
[2,   731] Training loss: 0.509 | Validation loss: 0.555 | Validation accuracy: 72.7
[2,   741] Training loss: 0.529 | Validation loss: 0.553 | Validation accuracy: 72.9
[2,   751] Training loss: 0.477 | Validation loss: 0.543 | Validation accuracy: 73.0
[2,   761] Training loss: 0.545 | Validation loss: 0.561 | Validation accuracy: 72.9
[2,   771] Training loss: 0.508 | Validation loss: 0.537 | Validation accuracy: 74.0
[2,   781] Training loss: 0.520 | Validation loss: 0.547 | Validation accuracy: 73.5
[2,   791] Training loss: 0.488 | Validation loss: 0.550 | Validation accuracy: 73.1
[2,   801] Training loss: 0.476 | Validation loss: 0.542 | Validation accuracy: 73.5
[2,   811] Training loss: 0.506 | Validation loss: 0.552 | Validation accuracy: 73.5
[2,   821] Training loss: 0.514 | Validation loss: 0.526 | Validation accuracy: 74.1
[2,   831] Training loss: 0.549 | Validation loss: 0.551 | Validation accuracy: 73.6
[2,   841] Training loss: 0.529 | Validation loss: 0.535 | Validation accuracy: 73.7
[2,   851] Training loss: 0.493 | Validation loss: 0.545 | Validation accuracy: 73.9
[2,   861] Training loss: 0.499 | Validation loss: 0.540 | Validation accuracy: 73.3
[2,   871] Training loss: 0.545 | Validation loss: 0.563 | Validation accuracy: 73.0
[2,   881] Training loss: 0.510 | Validation loss: 0.531 | Validation accuracy: 74.4
[2,   891] Training loss: 0.517 | Validation loss: 0.528 | Validation accuracy: 74.3
[2,   901] Training loss: 0.508 | Validation loss: 0.545 | Validation accuracy: 73.1
[2,   911] Training loss: 0.510 | Validation loss: 0.560 | Validation accuracy: 72.9
[2,   921] Training loss: 0.506 | Validation loss: 0.553 | Validation accuracy: 72.8
[2,   931] Training loss: 0.530 | Validation loss: 0.537 | Validation accuracy: 73.7
[2,   941] Training loss: 0.528 | Validation loss: 0.524 | Validation accuracy: 74.3
[2,   951] Training loss: 0.524 | Validation loss: 0.557 | Validation accuracy: 72.7
[2,   961] Training loss: 0.491 | Validation loss: 0.540 | Validation accuracy: 73.7
[2,   971] Training loss: 0.525 | Validation loss: 0.566 | Validation accuracy: 72.2
[2,   981] Training loss: 0.538 | Validation loss: 0.522 | Validation accuracy: 74.5
[2,   991] Training loss: 0.517 | Validation loss: 0.528 | Validation accuracy: 74.0
[2,  1001] Training loss: 0.504 | Validation loss: 0.566 | Validation accuracy: 71.0
[2,  1011] Training loss: 0.565 | Validation loss: 0.542 | Validation accuracy: 73.4
[2,  1021] Training loss: 0.531 | Validation loss: 0.535 | Validation accuracy: 74.1
[2,  1031] Training loss: 0.511 | Validation loss: 0.526 | Validation accuracy: 74.9
[2,  1041] Training loss: 0.509 | Validation loss: 0.521 | Validation accuracy: 74.6
[2,  1051] Training loss: 0.518 | Validation loss: 0.518 | Validation accuracy: 74.8
[2,  1061] Training loss: 0.489 | Validation loss: 0.566 | Validation accuracy: 71.5
[2,  1071] Training loss: 0.497 | Validation loss: 0.549 | Validation accuracy: 72.8
[2,  1081] Training loss: 0.528 | Validation loss: 0.540 | Validation accuracy: 73.9
[2,  1091] Training loss: 0.478 | Validation loss: 0.529 | Validation accuracy: 74.4
[2,  1101] Training loss: 0.481 | Validation loss: 0.528 | Validation accuracy: 74.6
[2,  1111] Training loss: 0.511 | Validation loss: 0.545 | Validation accuracy: 73.7
[2,  1121] Training loss: 0.521 | Validation loss: 0.544 | Validation accuracy: 73.5
[2,  1131] Training loss: 0.527 | Validation loss: 0.547 | Validation accuracy: 73.9
[2,  1141] Training loss: 0.516 | Validation loss: 0.529 | Validation accuracy: 74.0
[2,  1151] Training loss: 0.509 | Validation loss: 0.583 | Validation accuracy: 69.9
[2,  1161] Training loss: 0.530 | Validation loss: 0.527 | Validation accuracy: 74.2
[2,  1171] Training loss: 0.539 | Validation loss: 0.555 | Validation accuracy: 73.1
[2,  1181] Training loss: 0.518 | Validation loss: 0.540 | Validation accuracy: 74.1
[2,  1191] Training loss: 0.519 | Validation loss: 0.536 | Validation accuracy: 74.4
[2,  1201] Training loss: 0.524 | Validation loss: 0.524 | Validation accuracy: 74.2
[2,  1211] Training loss: 0.534 | Validation loss: 0.530 | Validation accuracy: 74.6
[2,  1221] Training loss: 0.474 | Validation loss: 0.534 | Validation accuracy: 74.2
[2,  1231] Training loss: 0.514 | Validation loss: 0.537 | Validation accuracy: 74.1
[2,  1241] Training loss: 0.518 | Validation loss: 0.527 | Validation accuracy: 74.1
[2,  1251] Training loss: 0.470 | Validation loss: 0.547 | Validation accuracy: 73.6
[2,  1261] Training loss: 0.488 | Validation loss: 0.555 | Validation accuracy: 72.9
[2,  1271] Training loss: 0.526 | Validation loss: 0.582 | Validation accuracy: 71.1
[2,  1281] Training loss: 0.477 | Validation loss: 0.541 | Validation accuracy: 73.5
[2,  1291] Training loss: 0.527 | Validation loss: 0.559 | Validation accuracy: 72.9
[2,  1301] Training loss: 0.550 | Validation loss: 0.528 | Validation accuracy: 74.0
[2,  1311] Training loss: 0.512 | Validation loss: 0.542 | Validation accuracy: 73.9
[2,  1321] Training loss: 0.517 | Validation loss: 0.566 | Validation accuracy: 72.5
[2,  1331] Training loss: 0.503 | Validation loss: 0.523 | Validation accuracy: 74.4
[2,  1341] Training loss: 0.533 | Validation loss: 0.534 | Validation accuracy: 74.1
[2,  1351] Training loss: 0.542 | Validation loss: 0.539 | Validation accuracy: 73.9
[2,  1361] Training loss: 0.507 | Validation loss: 0.562 | Validation accuracy: 71.9
[2,  1371] Training loss: 0.509 | Validation loss: 0.518 | Validation accuracy: 74.4
[2,  1381] Training loss: 0.521 | Validation loss: 0.552 | Validation accuracy: 72.5
[2,  1391] Training loss: 0.471 | Validation loss: 0.541 | Validation accuracy: 73.4
[2,  1401] Training loss: 0.542 | Validation loss: 0.525 | Validation accuracy: 74.2
[2,  1411] Training loss: 0.560 | Validation loss: 0.545 | Validation accuracy: 73.0
[2,  1421] Training loss: 0.520 | Validation loss: 0.514 | Validation accuracy: 74.7
[2,  1431] Training loss: 0.490 | Validation loss: 0.548 | Validation accuracy: 73.6
[2,  1441] Training loss: 0.504 | Validation loss: 0.536 | Validation accuracy: 73.7
[2,  1451] Training loss: 0.528 | Validation loss: 0.554 | Validation accuracy: 73.2
[2,  1461] Training loss: 0.524 | Validation loss: 0.556 | Validation accuracy: 73.5
[2,  1471] Training loss: 0.492 | Validation loss: 0.520 | Validation accuracy: 74.8
[2,  1481] Training loss: 0.517 | Validation loss: 0.522 | Validation accuracy: 74.9
[2,  1491] Training loss: 0.493 | Validation loss: 0.521 | Validation accuracy: 74.8
[2,  1501] Training loss: 0.520 | Validation loss: 0.552 | Validation accuracy: 73.9
[2,  1511] Training loss: 0.518 | Validation loss: 0.536 | Validation accuracy: 73.7
[2,  1521] Training loss: 0.463 | Validation loss: 0.534 | Validation accuracy: 74.1
[2,  1531] Training loss: 0.546 | Validation loss: 0.534 | Validation accuracy: 74.8
[2,  1541] Training loss: 0.510 | Validation loss: 0.526 | Validation accuracy: 75.0
[2,  1551] Training loss: 0.505 | Validation loss: 0.527 | Validation accuracy: 74.8
[2,  1561] Training loss: 0.560 | Validation loss: 0.534 | Validation accuracy: 74.0
[3,    11] Training loss: 0.548 | Validation loss: 0.512 | Validation accuracy: 74.7
[3,    21] Training loss: 0.449 | Validation loss: 0.542 | Validation accuracy: 74.1
[3,    31] Training loss: 0.524 | Validation loss: 0.534 | Validation accuracy: 74.1
[3,    41] Training loss: 0.535 | Validation loss: 0.540 | Validation accuracy: 73.9
